Date,Open,High,Low,Close,Adj Close,Volume
1993-01-14,0.571429,0.582589,0.569196,0.580357,0.475732,367808000
1993-01-15,0.544643,0.555804,0.535714,0.537946,0.440967,902630400
1993-01-18,0.53125,0.535714,0.517857,0.53125,0.435478,333636800
1993-01-19,0.533482,0.540179,0.529018,0.533482,0.437307,274041600
1993-01-20,0.533482,0.537946,0.53125,0.535714,0.439137,158737600
1993-01-21,0.533482,0.537946,0.524554,0.535714,0.439137,184419200
1993-01-22,0.537946,0.537946,0.526786,0.53125,0.435478,146944000
1993-01-25,0.529018,0.540179,0.529018,0.535714,0.439137,202272000
1993-01-26,0.540179,0.553571,0.540179,0.542411,0.444627,285622400
1993-01-27,0.544643,0.551339,0.524554,0.537946,0.440967,226620800
1993-01-28,0.535714,0.537946,0.529018,0.534598,0.438222,184038400
1993-01-29,0.537946,0.546875,0.526786,0.53125,0.435478,266100800
1993-02-01,0.529018,0.546875,0.529018,0.546875,0.448286,240553600
1993-02-02,0.542411,0.549107,0.537946,0.537946,0.440967,182336000
1993-02-03,0.544643,0.544643,0.522321,0.535714,0.439137,264185600
1993-02-04,0.535714,0.537946,0.526786,0.53125,0.435478,208152000
1993-02-05,0.529018,0.53125,0.502232,0.511161,0.41901,367617600
1993-02-08,0.508929,0.513393,0.495536,0.504464,0.413521,281075200
1993-02-09,0.508929,0.512277,0.504464,0.507813,0.416266,238660800
1993-02-10,0.508929,0.511161,0.491071,0.497768,0.408032,268284800
1993-02-11,0.497768,0.502232,0.491071,0.492188,0.403458,168268800
1993-02-12,0.491071,0.495536,0.479911,0.481027,0.395169,275396800
1993-02-16,0.477679,0.477679,0.459821,0.473214,0.38875,407736000
1993-02-17,0.475446,0.482143,0.464286,0.481027,0.395169,249580800
1993-02-18,0.491071,0.493304,0.477679,0.491071,0.40342,280123200
1993-02-19,0.493304,0.495536,0.488839,0.491071,0.40342,177800000
1993-02-22,0.491071,0.5,0.488839,0.492188,0.404337,98761600
1993-02-23,0.491071,0.493304,0.482143,0.484375,0.397919,194073600
1993-02-24,0.465402,0.481027,0.465402,0.478795,0.393335,286563200
1993-02-25,0.475446,0.488839,0.475446,0.488839,0.401586,167227200
1993-02-26,0.484375,0.484375,0.466518,0.473214,0.38875,294884800
1993-03-01,0.473214,0.477679,0.470982,0.475446,0.390584,119302400
1993-03-02,0.473214,0.486607,0.473214,0.484375,0.397919,147694400
1993-03-03,0.482143,0.491071,0.475446,0.487723,0.400669,202697600
1993-03-04,0.486607,0.493304,0.477679,0.491071,0.40342,188339200
1993-03-05,0.488839,0.497768,0.488839,0.491071,0.40342,111619200
1993-03-08,0.491071,0.506696,0.491071,0.504464,0.414422,177004800
1993-03-09,0.504464,0.513393,0.504464,0.506696,0.416256,154828800
1993-03-10,0.506696,0.511161,0.5,0.506696,0.416256,132496000
1993-03-11,0.508929,0.511161,0.502232,0.507813,0.417174,144614400
1993-03-12,0.506696,0.506696,0.495536,0.502232,0.412589,126694400
1993-03-15,0.5,0.511161,0.49442,0.508929,0.41809,136035200
1993-03-16,0.511161,0.515625,0.504464,0.504464,0.414422,101281600
1993-03-17,0.504464,0.508929,0.491071,0.492188,0.404337,176220800
1993-03-18,0.491071,0.496652,0.486607,0.486607,0.399753,106187200
1993-03-19,0.491071,0.493304,0.477679,0.479911,0.394252,154100800
1993-03-22,0.477679,0.481027,0.470982,0.475446,0.390584,165200000
1993-03-23,0.475446,0.482143,0.469866,0.470982,0.386916,102536000
1993-03-24,0.470982,0.484375,0.46875,0.479911,0.394252,143068800
1993-03-25,0.479911,0.488839,0.477679,0.488839,0.401586,171046400
1993-03-26,0.488839,0.488839,0.46875,0.475446,0.390584,151760000
1993-03-29,0.466518,0.46875,0.453125,0.455357,0.374081,261710400
1993-03-30,0.456473,0.466518,0.448661,0.466518,0.383249,264051200
1993-03-31,0.46875,0.470982,0.457589,0.459821,0.377748,223036800
1993-04-01,0.457589,0.464286,0.455357,0.462054,0.379582,108203200
1993-04-02,0.450893,0.457589,0.441964,0.447545,0.367663,253792000
1993-04-05,0.446429,0.450893,0.441964,0.446429,0.366746,149172800
1993-04-06,0.446429,0.448661,0.435268,0.435268,0.357577,168369600
1993-04-07,0.4375,0.453125,0.433036,0.450893,0.370413,162848000
1993-04-08,0.446429,0.450893,0.4375,0.444196,0.364912,163430400
1993-04-12,0.441964,0.455357,0.441964,0.446429,0.366746,93049600
1993-04-13,0.450893,0.457589,0.430804,0.433036,0.355744,164483200
1993-04-14,0.430804,0.435268,0.425223,0.435268,0.357577,170060800
1993-04-15,0.430804,0.430804,0.417411,0.421875,0.346575,218702400
1993-04-16,0.430804,0.435268,0.422991,0.429688,0.352993,686795200
1993-04-19,0.433036,0.441964,0.430804,0.433036,0.355744,227864000
1993-04-20,0.435268,0.448661,0.430804,0.446429,0.366746,240049600
1993-04-21,0.448661,0.453125,0.439732,0.44308,0.363995,205273600
1993-04-22,0.439732,0.450893,0.4375,0.446429,0.366746,157673600
1993-04-23,0.444196,0.448661,0.435268,0.439732,0.361244,134142400
1993-04-26,0.439732,0.444196,0.433036,0.4375,0.359411,102804800
1993-04-27,0.435268,0.448661,0.435268,0.448661,0.36858,129673600
1993-04-28,0.444196,0.464286,0.444196,0.458705,0.376831,163240000
1993-04-29,0.459821,0.462054,0.447545,0.453125,0.372247,82443200
1993-04-30,0.453125,0.46875,0.453125,0.457589,0.375914,132339200
1993-05-03,0.457589,0.464286,0.455357,0.46317,0.380499,65184000
1993-05-04,0.466518,0.484375,0.464286,0.476563,0.391501,170822400
1993-05-05,0.473214,0.495536,0.473214,0.486607,0.399753,253064000
1993-05-06,0.486607,0.488839,0.477679,0.479911,0.394252,70459200
1993-05-07,0.477679,0.488839,0.477679,0.488839,0.401586,81894400
1993-05-10,0.491071,0.498884,0.491071,0.491071,0.40342,137928000
1993-05-11,0.491071,0.493304,0.482143,0.486607,0.399753,158379200
1993-05-12,0.484375,0.488839,0.473214,0.475446,0.390584,105224000
1993-05-13,0.477679,0.497768,0.477679,0.495536,0.407088,361726400
1993-05-14,0.493304,0.5,0.491071,0.495536,0.407088,117409600
1993-05-17,0.495536,0.5,0.491071,0.497768,0.408922,69641600
1993-05-18,0.495536,0.502232,0.491071,0.495536,0.407088,163475200
1993-05-19,0.488839,0.513393,0.486607,0.511161,0.419924,172771200
1993-05-20,0.511161,0.526786,0.511161,0.524554,0.430926,290528000
1993-05-21,0.524554,0.527902,0.506696,0.513393,0.421758,148198400
1993-05-24,0.506696,0.524554,0.506696,0.514509,0.422674,150315200
1993-05-25,0.506696,0.513393,0.497768,0.503348,0.413506,180723200
1993-05-26,0.5,0.515625,0.49442,0.515625,0.423591,121564800
1993-05-27,0.515625,0.522321,0.511161,0.513393,0.421758,197288000
1993-05-28,0.508929,0.513393,0.502232,0.50558,0.416207,183948800
1993-06-01,0.504464,0.515625,0.504464,0.508929,0.418964,135072000
1993-06-02,0.506696,0.520089,0.5,0.508929,0.418964,200480000
1993-06-03,0.508929,0.511161,0.5,0.503348,0.41437,156856000
1993-06-04,0.497768,0.502232,0.486607,0.489955,0.403345,213684800
1993-06-07,0.486607,0.488839,0.449777,0.453125,0.373025,482305600
1993-06-08,0.435268,0.446429,0.428571,0.441964,0.363837,621096000
1993-06-09,0.401786,0.407366,0.392857,0.395089,0.325248,1178419200
1993-06-10,0.388393,0.399554,0.381696,0.397321,0.327086,553705600
1993-06-11,0.401786,0.404018,0.387277,0.390625,0.321573,242323200
1993-06-14,0.392857,0.399554,0.388393,0.398438,0.328005,249491200
1993-06-15,0.404018,0.404018,0.373884,0.375,0.30871,448324800
1993-06-16,0.377232,0.386161,0.370536,0.377232,0.310548,353080000
1993-06-17,0.379464,0.379464,0.361607,0.368304,0.303198,409438400
1993-06-18,0.371652,0.376116,0.354911,0.366071,0.30136,311292800
1993-06-21,0.361607,0.361607,0.352679,0.353795,0.291254,273582400
1993-06-22,0.364955,0.375,0.354911,0.36942,0.304117,336380800
1993-06-23,0.372768,0.372768,0.357143,0.361607,0.297685,180723200
1993-06-24,0.361607,0.372768,0.357143,0.372768,0.306873,222835200
1993-06-25,0.360491,0.363839,0.352679,0.357143,0.29401,257163200
1993-06-28,0.361607,0.361607,0.345982,0.358259,0.294929,353617600
1993-06-29,0.359375,0.359375,0.34375,0.348214,0.286659,294268800
1993-06-30,0.345982,0.354911,0.34375,0.352679,0.290335,200256000
1993-07-01,0.348214,0.354911,0.339286,0.339286,0.27931,218164800
1993-07-02,0.341518,0.345982,0.337054,0.34375,0.282984,191632000
1993-07-06,0.341518,0.348214,0.334821,0.337054,0.277472,155254400
1993-07-07,0.334821,0.33817,0.323661,0.325893,0.268284,227035200
1993-07-08,0.325893,0.334821,0.323661,0.325893,0.268284,138969600
1993-07-09,0.330357,0.332589,0.325893,0.328125,0.270122,156878400
1993-07-12,0.328125,0.340402,0.323661,0.339286,0.27931,173880000
1993-07-13,0.345982,0.345982,0.330357,0.332589,0.273796,158110400
1993-07-14,0.328125,0.334821,0.319196,0.332589,0.273796,246299200
1993-07-15,0.332589,0.337054,0.314732,0.319196,0.262771,338038400
1993-07-16,0.254464,0.264509,0.236607,0.245536,0.202132,2120596800
1993-07-19,0.25,0.256696,0.227679,0.228795,0.18835,806232000
1993-07-20,0.234375,0.247768,0.229911,0.239955,0.197538,531910400
1993-07-21,0.232143,0.238839,0.227679,0.234375,0.192944,455907200
1993-07-22,0.232143,0.241071,0.229911,0.236607,0.194781,211176000
1993-07-23,0.241071,0.245536,0.232143,0.234375,0.192944,233777600
1993-07-26,0.238839,0.245536,0.232143,0.239955,0.197538,152824000
1993-07-27,0.238839,0.245536,0.234375,0.236607,0.194781,198609600
1993-07-28,0.234375,0.241071,0.234375,0.239955,0.197538,91795200
1993-07-29,0.241071,0.245536,0.238839,0.243304,0.200295,121374400
1993-07-30,0.245536,0.252232,0.241071,0.247768,0.203969,214446400
1993-08-02,0.252232,0.261161,0.25,0.254464,0.209482,216305600
1993-08-03,0.258929,0.261161,0.256696,0.258929,0.213158,176478400
1993-08-04,0.261161,0.272321,0.258929,0.270089,0.222345,242995200
1993-08-05,0.274554,0.274554,0.258929,0.263393,0.216832,209372800
1993-08-06,0.261161,0.270089,0.261161,0.261161,0.214995,125921600
1993-08-09,0.261161,0.270089,0.258929,0.265625,0.21867,161414400
1993-08-10,0.263393,0.265625,0.252232,0.254464,0.209482,152779200
1993-08-11,0.254464,0.254464,0.241071,0.245536,0.202132,166969600
1993-08-12,0.245536,0.247768,0.232143,0.236607,0.194781,338172800
1993-08-13,0.236607,0.247768,0.234375,0.24442,0.201213,138812800
1993-08-16,0.245536,0.25,0.243304,0.245536,0.203022,102446400
1993-08-17,0.247768,0.254464,0.243304,0.253348,0.209481,108180800
1993-08-18,0.258929,0.265625,0.252232,0.254464,0.210404,188720000
1993-08-19,0.256696,0.256696,0.245536,0.245536,0.203022,152129600
1993-08-20,0.247768,0.25,0.241071,0.25,0.206713,99937600
1993-08-23,0.25,0.256696,0.245536,0.253348,0.209481,91179200
1993-08-24,0.252232,0.256696,0.247768,0.25,0.206713,101259200
1993-08-25,0.25,0.252232,0.238839,0.243304,0.201176,145768000
1993-08-26,0.243304,0.243304,0.236607,0.239955,0.198407,176142400
1993-08-27,0.241071,0.241071,0.234375,0.236607,0.195639,186569600
1993-08-30,0.236607,0.236607,0.231027,0.232143,0.191948,273739200
1993-08-31,0.236607,0.238839,0.232143,0.236607,0.195639,127870400
1993-09-01,0.236607,0.238839,0.229911,0.233259,0.19287,225568000
1993-09-02,0.232143,0.234375,0.225446,0.229911,0.190102,282262400
1993-09-03,0.232143,0.232143,0.225446,0.229911,0.190102,162937600
1993-09-07,0.232143,0.241071,0.229911,0.234375,0.193793,143539200
1993-09-08,0.234375,0.241071,0.232143,0.238839,0.197484,226632000
1993-09-09,0.238839,0.241071,0.232143,0.232143,0.191948,149531200
1993-09-10,0.234375,0.234375,0.226563,0.234375,0.193793,134489600
1993-09-13,0.234375,0.236607,0.220982,0.225446,0.18641,255785600
1993-09-14,0.216518,0.223214,0.214286,0.216518,0.179028,276640000
1993-09-15,0.21875,0.223214,0.209821,0.21875,0.180874,257723200
1993-09-16,0.216518,0.223214,0.216518,0.220982,0.182719,85960000
1993-09-17,0.217634,0.227679,0.216518,0.225446,0.18641,172032000
1993-09-20,0.225446,0.227679,0.220982,0.222098,0.183642,111036800
1993-09-21,0.220982,0.225446,0.21317,0.21875,0.180874,146496000
1993-09-22,0.216518,0.227679,0.216518,0.227679,0.188257,110488000
1993-09-23,0.227679,0.227679,0.21875,0.220982,0.182719,130950400
1993-09-24,0.223214,0.225446,0.21875,0.223214,0.184565,76574400
1993-09-27,0.223214,0.225446,0.216518,0.220982,0.182719,113176000
1993-09-28,0.220982,0.223214,0.216518,0.220982,0.182719,94550400
1993-09-29,0.216518,0.222098,0.212054,0.21317,0.17626,236745600
1993-09-30,0.214286,0.214286,0.205357,0.208705,0.172568,274904000
1993-10-01,0.203125,0.205357,0.200893,0.203125,0.167954,335988800
1993-10-04,0.202009,0.205357,0.196429,0.203125,0.167954,192841600
1993-10-05,0.205357,0.214286,0.205357,0.209821,0.173491,176310400
1993-10-06,0.212054,0.214286,0.208705,0.210938,0.174414,175280000
1993-10-07,0.209821,0.212054,0.203125,0.205357,0.1698,134904000
1993-10-08,0.207589,0.207589,0.198661,0.202009,0.167031,139406400
1993-10-11,0.203125,0.214286,0.203125,0.212054,0.175337,161145600
1993-10-12,0.214286,0.223214,0.212054,0.214286,0.177183,306342400
1993-10-13,0.216518,0.216518,0.209821,0.214286,0.177183,177004800
1993-10-14,0.214286,0.21875,0.209821,0.212054,0.175337,160686400
1993-10-15,0.247768,0.254464,0.238839,0.252232,0.208558,955248000
1993-10-18,0.25,0.256696,0.247768,0.253348,0.209481,332998400
1993-10-19,0.252232,0.254464,0.243304,0.247768,0.204867,213572800
1993-10-20,0.25,0.252232,0.243304,0.247768,0.204867,138409600
1993-10-21,0.245536,0.279018,0.243304,0.270089,0.223323,627110400
1993-10-22,0.272321,0.28125,0.265625,0.270089,0.223323,396076800
1993-10-25,0.270089,0.272321,0.264509,0.267857,0.221478,219128000
1993-10-26,0.265625,0.267857,0.258929,0.265625,0.219632,222476800
1993-10-27,0.267857,0.287946,0.265625,0.283482,0.234397,459065600
1993-10-28,0.283482,0.287946,0.276786,0.276786,0.228861,244462400
1993-10-29,0.276786,0.283482,0.272321,0.274554,0.227015,136864000
1993-11-01,0.274554,0.28125,0.270089,0.28125,0.232552,105974400
1993-11-02,0.279018,0.294643,0.276786,0.292411,0.24178,224246400
1993-11-03,0.294643,0.294643,0.276786,0.282366,0.233475,176960000
1993-11-04,0.28125,0.287946,0.274554,0.287946,0.238088,185371200
1993-11-05,0.284598,0.287946,0.274554,0.284598,0.23532,378033600
1993-11-08,0.285714,0.28683,0.272321,0.274554,0.227015,166992000
1993-11-09,0.276786,0.279018,0.265625,0.268973,0.222401,171248000
1993-11-10,0.270089,0.274554,0.267857,0.274554,0.227015,76977600
1993-11-11,0.274554,0.285714,0.272321,0.280134,0.231629,142430400
1993-11-12,0.28125,0.285714,0.272321,0.283482,0.234397,143662400
1993-11-15,0.28125,0.292411,0.28125,0.285714,0.236243,157102400
1993-11-16,0.285714,0.305804,0.283482,0.303571,0.251008,303083200
1993-11-17,0.303571,0.3125,0.292411,0.299107,0.247317,302624000
1993-11-18,0.299107,0.301339,0.294643,0.299107,0.247317,114408000
1993-11-19,0.294643,0.299107,0.290179,0.294643,0.244501,122964800
1993-11-22,0.292411,0.294643,0.287946,0.290179,0.240797,150606400
1993-11-23,0.290179,0.294643,0.279018,0.294643,0.244501,186166400
1993-11-24,0.292411,0.299107,0.291295,0.294643,0.244501,90440000
1993-11-26,0.292411,0.294643,0.287946,0.291295,0.241723,43444800
1993-11-29,0.287946,0.290179,0.28125,0.283482,0.23524,96712000
1993-11-30,0.283482,0.291295,0.28125,0.28125,0.233387,112660800
1993-12-01,0.285714,0.287946,0.279018,0.28125,0.233387,111216000
1993-12-02,0.283482,0.285714,0.276786,0.283482,0.23524,100654400
1993-12-03,0.283482,0.285714,0.276786,0.28125,0.233387,120467200
1993-12-06,0.28125,0.290179,0.279018,0.287946,0.238944,156979200
1993-12-07,0.285714,0.287946,0.28125,0.287946,0.238944,63851200
1993-12-08,0.285714,0.287946,0.28125,0.284598,0.236166,39592000
1993-12-09,0.283482,0.285714,0.265625,0.267857,0.222274,182761600
1993-12-10,0.270089,0.272321,0.247768,0.252232,0.209308,497257600
1993-12-13,0.252232,0.263393,0.247768,0.263393,0.218569,244328000
1993-12-14,0.261161,0.265625,0.258929,0.260045,0.215791,293664000
1993-12-15,0.258929,0.265625,0.258929,0.265625,0.220421,123883200
1993-12-16,0.263393,0.265625,0.258929,0.262277,0.217643,126369600
1993-12-17,0.263393,0.265625,0.260045,0.263393,0.218569,145152000
1993-12-20,0.261161,0.265625,0.252232,0.254464,0.21116,189033600
1993-12-21,0.254464,0.256696,0.243304,0.245536,0.203751,251126400
1993-12-22,0.243304,0.254464,0.241071,0.25,0.207455,181372800
1993-12-23,0.243304,0.243304,0.236607,0.243304,0.201899,226956800
1993-12-27,0.247768,0.256696,0.243304,0.254464,0.21116,159936000
1993-12-28,0.256696,0.263393,0.254464,0.260045,0.215791,159499200
1993-12-29,0.261161,0.261161,0.254464,0.254464,0.21116,107352000
1993-12-30,0.254464,0.270089,0.254464,0.265625,0.220421,314552000
1993-12-31,0.265625,0.270089,0.261161,0.261161,0.216717,160966400
1994-01-03,0.263393,0.267857,0.258929,0.266741,0.221348,181529600
1994-01-04,0.270089,0.28125,0.267857,0.28125,0.233387,285174400
1994-01-05,0.283482,0.302455,0.283482,0.301339,0.250058,612136000
1994-01-06,0.301339,0.303571,0.290179,0.292411,0.242649,366508800
1994-01-07,0.285714,0.296875,0.279018,0.295759,0.245427,298793600
1994-01-10,0.294643,0.302455,0.292411,0.300223,0.249132,201588800
1994-01-11,0.299107,0.301339,0.283482,0.284598,0.236166,355398400
1994-01-12,0.287946,0.287946,0.272321,0.272321,0.225978,439118400
1994-01-13,0.267857,0.274554,0.265625,0.273438,0.226905,531596800
1994-01-14,0.274554,0.283482,0.272321,0.276786,0.229683,214513600
1994-01-17,0.276786,0.28125,0.267857,0.271205,0.225052,145712000
1994-01-18,0.270089,0.270089,0.258929,0.262277,0.217643,362801600
1994-01-19,0.261161,0.265625,0.256696,0.261161,0.216717,281590400
1994-01-20,0.263393,0.274554,0.263393,0.266741,0.221348,268083200
1994-01-21,0.296875,0.299107,0.287946,0.297991,0.24728,980134400
1994-01-24,0.296875,0.314732,0.296875,0.3125,0.259319,692148800
1994-01-25,0.310268,0.3125,0.296875,0.302455,0.250984,442332800
1994-01-26,0.301339,0.303571,0.296875,0.299107,0.248206,165804800
1994-01-27,0.299107,0.305804,0.294643,0.304688,0.252837,132249600
1994-01-28,0.305804,0.310268,0.301339,0.303571,0.25191,136438400
1994-01-31,0.299107,0.301339,0.292411,0.292411,0.242649,238380800
1994-02-01,0.294643,0.299107,0.287946,0.296875,0.246353,156721600
1994-02-02,0.296875,0.296875,0.290179,0.294643,0.244501,146451200
1994-02-03,0.294643,0.300223,0.290179,0.299107,0.248206,137995200
1994-02-04,0.299107,0.3125,0.296875,0.299107,0.248206,354009600
1994-02-07,0.299107,0.331473,0.299107,0.325893,0.271405,725446400
1994-02-08,0.321429,0.325893,0.314732,0.319196,0.265828,285387200
1994-02-09,0.319196,0.325893,0.314732,0.323661,0.269546,186984000
1994-02-10,0.323661,0.334821,0.321429,0.325893,0.271405,302030400
1994-02-11,0.323661,0.334821,0.323661,0.330357,0.275123,164248000
1994-02-14,0.330357,0.339286,0.328125,0.330357,0.275123,245548800
1994-02-15,0.328125,0.334821,0.323661,0.331473,0.276052,129774400
1994-02-16,0.334821,0.334821,0.328125,0.328125,0.273264,122024000
1994-02-17,0.332589,0.33817,0.323661,0.330357,0.275123,145152000
1994-02-18,0.325893,0.330357,0.323661,0.323661,0.269546,149072000
1994-02-22,0.323661,0.334821,0.319196,0.332589,0.276981,214569600
1994-02-23,0.332589,0.341518,0.330357,0.332589,0.276981,260534400
1994-02-24,0.330357,0.332589,0.323661,0.327009,0.272334,197859200
1994-02-25,0.330357,0.332589,0.316964,0.321429,0.267687,236824000
1994-02-28,0.323661,0.330357,0.321429,0.325893,0.271405,123827200
1994-03-01,0.328125,0.328125,0.319196,0.323661,0.269546,211870400
1994-03-02,0.314732,0.323661,0.310268,0.31808,0.264898,294145600
1994-03-03,0.319196,0.323661,0.316964,0.319196,0.265828,188473600
1994-03-04,0.321429,0.334821,0.319196,0.328125,0.273264,226844800
1994-03-07,0.330357,0.340402,0.328125,0.33817,0.281629,310396800
1994-03-08,0.339286,0.339286,0.328125,0.330357,0.275123,186054400
1994-03-09,0.327009,0.334821,0.321429,0.334821,0.27884,248539200
1994-03-10,0.332589,0.335938,0.328125,0.332589,0.276981,143763200
1994-03-11,0.330357,0.337054,0.328125,0.332589,0.276981,161840000
1994-03-14,0.34375,0.34375,0.337054,0.340402,0.283488,441705600
1994-03-15,0.341518,0.341518,0.332589,0.335938,0.27977,204545600
1994-03-16,0.334821,0.337054,0.325893,0.328125,0.273264,147168000
1994-03-17,0.328125,0.330357,0.323661,0.325893,0.271405,156228800
1994-03-18,0.328125,0.328125,0.319196,0.324777,0.270476,223675200
1994-03-21,0.324777,0.325893,0.314732,0.316964,0.263969,246512000
1994-03-22,0.314732,0.316964,0.308036,0.3125,0.260251,242827200
1994-03-23,0.314732,0.316964,0.305804,0.313616,0.261181,216686400
1994-03-24,0.313616,0.314732,0.303571,0.309152,0.257463,188092800
1994-03-25,0.310268,0.310268,0.292411,0.292411,0.243521,343638400
1994-03-28,0.294643,0.303571,0.292411,0.296875,0.247239,282576000
1994-03-29,0.296875,0.301339,0.287946,0.292411,0.243521,213516800
1994-03-30,0.290179,0.296875,0.283482,0.290179,0.241662,169825600
1994-03-31,0.290179,0.299107,0.28125,0.296875,0.247239,209059200
1994-04-04,0.287946,0.296875,0.283482,0.296875,0.247239,168302400
1994-04-05,0.301339,0.305804,0.299107,0.299107,0.249098,97899200
1994-04-06,0.303571,0.303571,0.292411,0.299107,0.249098,129091200
1994-04-07,0.299107,0.301339,0.292411,0.297991,0.248168,77369600
1994-04-08,0.301339,0.303571,0.296875,0.299107,0.249098,176848000
1994-04-11,0.299107,0.299107,0.290179,0.299107,0.249098,106825600
1994-04-12,0.297991,0.297991,0.283482,0.285714,0.237944,136830400
1994-04-13,0.287946,0.290179,0.279018,0.283482,0.236085,233139200
1994-04-14,0.272321,0.283482,0.267857,0.28125,0.234226,221995200
1994-04-15,0.279018,0.28125,0.267857,0.270089,0.224931,188350400
1994-04-18,0.272321,0.272321,0.261161,0.264509,0.220284,230294400
1994-04-19,0.265625,0.267857,0.254464,0.258929,0.215637,166252800
1994-04-20,0.261161,0.267857,0.25,0.252232,0.21006,281848000
1994-04-21,0.254464,0.272321,0.241071,0.264509,0.220284,410536000
1994-04-22,0.279018,0.285714,0.254464,0.265625,0.221214,697827200
1994-04-25,0.265625,0.276786,0.263393,0.276786,0.230508,359240000
1994-04-26,0.28125,0.28125,0.276786,0.279018,0.232367,164225600
1994-04-28,0.276786,0.279018,0.265625,0.270089,0.224931,100475200
1994-04-29,0.267857,0.272321,0.265625,0.267857,0.223072,94785600
1994-05-02,0.267857,0.279018,0.267857,0.276786,0.230508,123222400
1994-05-03,0.276786,0.279018,0.263393,0.270089,0.224931,132899200
1994-05-04,0.276786,0.296875,0.272321,0.294643,0.24538,364156800
1994-05-05,0.296875,0.301339,0.287946,0.293527,0.24445,288332800
1994-05-06,0.287946,0.292411,0.279018,0.288504,0.240267,187779200
1994-05-09,0.287946,0.290179,0.274554,0.279018,0.232367,140470400
1994-05-10,0.283482,0.285714,0.276786,0.276786,0.230508,146843200
1994-05-11,0.276786,0.28125,0.265625,0.270089,0.224931,145521600
1994-05-12,0.272321,0.274554,0.263393,0.265067,0.220749,107105600
1994-05-13,0.265625,0.272321,0.261161,0.267857,0.223072,92612800
1994-05-16,0.267857,0.272321,0.263393,0.263393,0.219355,135385600
1994-05-17,0.265625,0.265625,0.256696,0.262277,0.218425,180107200
1994-05-18,0.265625,0.274554,0.261161,0.273438,0.22772,123860800
1994-05-19,0.274554,0.290179,0.272321,0.28683,0.238873,273582400
1994-05-20,0.283482,0.287946,0.276786,0.277344,0.230973,98145600
1994-05-23,0.276786,0.279018,0.267857,0.272321,0.22679,119952000
1994-05-24,0.276786,0.279018,0.270089,0.274554,0.22865,126448000
1994-05-25,0.270089,0.283482,0.267857,0.279018,0.232367,136113600
1994-05-26,0.28125,0.28125,0.270089,0.272321,0.22679,73035200
1994-05-27,0.270089,0.274554,0.263393,0.267299,0.223487,108684800
1994-05-31,0.263393,0.263393,0.254464,0.261161,0.218355,257398400
1994-06-01,0.254464,0.25558,0.248884,0.252232,0.210889,385761600
1994-06-02,0.253348,0.254464,0.242188,0.24442,0.204358,384921600
1994-06-03,0.242188,0.25,0.238839,0.246652,0.206224,353684800
1994-06-06,0.245536,0.247768,0.241071,0.24442,0.204358,126033600
1994-06-07,0.243304,0.247768,0.243304,0.245536,0.205291,140246400
1994-06-08,0.245536,0.246652,0.232143,0.233259,0.195026,274164800
1994-06-09,0.228795,0.241071,0.227679,0.241071,0.201558,293529600
1994-06-10,0.242188,0.24442,0.235491,0.236607,0.197825,142732800
1994-06-13,0.235491,0.242746,0.235491,0.241071,0.201558,92904000
1994-06-14,0.243304,0.24442,0.237723,0.241629,0.202024,154358400
1994-06-15,0.241071,0.25,0.239955,0.248326,0.207623,159476800
1994-06-16,0.247768,0.247768,0.233259,0.235491,0.196892,218220800
1994-06-17,0.232143,0.238839,0.231027,0.236607,0.197825,224492800
1994-06-20,0.234375,0.243304,0.232143,0.242188,0.202491,199897600
1994-06-21,0.239955,0.243304,0.229911,0.232143,0.194093,243275200
1994-06-22,0.234375,0.238839,0.232143,0.234375,0.195959,113859200
1994-06-23,0.234375,0.234375,0.222098,0.22433,0.18756,203896000
1994-06-24,0.22433,0.233259,0.220982,0.228655,0.191177,292857600
1994-06-27,0.225446,0.234375,0.219866,0.234375,0.195959,255953600
1994-06-28,0.234375,0.242188,0.228795,0.238839,0.199691,174227200
1994-06-29,0.238839,0.242188,0.231027,0.233259,0.195026,135564800
1994-06-30,0.234375,0.239955,0.234375,0.236607,0.197825,101729600
1994-07-01,0.235491,0.236607,0.226563,0.229911,0.192227,179278400
1994-07-05,0.228795,0.238839,0.228795,0.236607,0.197825,85848000
1994-07-06,0.234375,0.236607,0.232143,0.233259,0.195026,97384000
1994-07-07,0.231027,0.241071,0.227679,0.239397,0.200158,170150400
1994-07-08,0.236607,0.246652,0.236607,0.241629,0.202024,208230400
1994-07-11,0.242188,0.24442,0.237723,0.241071,0.201558,106422400
1994-07-12,0.241071,0.253906,0.235491,0.253348,0.211822,242312000
1994-07-13,0.254464,0.270089,0.254464,0.265067,0.22162,450262400
1994-07-14,0.264509,0.265625,0.252232,0.25558,0.213688,180667200
1994-07-15,0.252093,0.25558,0.245536,0.252232,0.210889,94964800
1994-07-18,0.251116,0.258929,0.25,0.253348,0.211822,76428800
1994-07-19,0.25558,0.256696,0.24442,0.24721,0.20669,116368000
1994-07-20,0.24442,0.246652,0.235491,0.237723,0.198758,217369600
1994-07-21,0.237723,0.254464,0.236607,0.25,0.209023,289475200
1994-07-22,0.282366,0.285435,0.267857,0.276786,0.231419,786576000
1994-07-25,0.277902,0.284598,0.274554,0.282924,0.236551,422654400
1994-07-26,0.283482,0.285714,0.277902,0.280134,0.234218,188809600
1994-07-27,0.279018,0.280134,0.273438,0.277344,0.231885,133784000
